Arttırılabilir Azami Bellek,Bağlantılar,Bağlantılar,Bağlantılar (İkincil),Cihaz Ağırlığı,Dokunmatik Ekran,Ekran Boyutu,Ekran Kartı,Ekran Kartı Bellek Tipi,Ekran Kartı Hafızası,Ekran Kartı Tipi,Ekran Kartı,Ekran Kartı Bellek Tipi,Ekran Kartı Hafızası,Ekran Kartı Tipi,Ekran Yenileme Hızı,Ekran Yenileme Hızı,Ekran Özelliği,Garanti Süresi,Garanti Süresi,Garanti Tipi,Görüntü Kalitesi,HDMI,Hard Disk Kapasitesi,Kapasite,Klavye,Kullanım Amacı,Kullanım Amacı,Maksimum islemci Hızı (GHz),Maksimum İşlemci Hızı (GHz).1,Okula Dönüş,Optik Sürücü Tipi,Optik Sürücü Tipi.1,Panel Tipi,Ram (Sistem Belleği),Ram (Sistem Belleği) Tipi,Ram (Sistem Belleği),Ram (Sistem Belleği) Tipi,Renk,SSD Kapasitesi,SSD Teknolojisi,Soket Tipi,Temel işlemci Hızı (GHz),Temel İşlemci Hızı (GHz),çözünürlük,çözünürlük Standartı,işlemci Modeli,işlemci Nesli,işlemci Tipi,işlemci çekirdek Sayısı,işletim Sistemi,şarjlı Kullanım Süresi,Çözünürlük.1,Çözünürlük Standartı.1,İşlemci Frekansı.1,İşlemci Modeli.1,İşlemci Nesli.1,İşlemci Tipi.1,İşlemci Çekirdek Sayısı.1,İşletim Sistemi.1,Şarjlı Kullanım Süresi.1,url,prices
,,,USB,,,2 - 4 kg,Yok,13 inç,,,,,Dahili Ekran Kartı,Dahili,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Apple Distribütör Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmasız),,Ofis - İş,,,,,,,,,16 GB,DDR4,Gri,256 GB,,,,1.5,,,,,,,,,2560 x 1600,Full HD (FHD),,Belirtilmemiş,1. Nesil,Apple M1,1,Mac Os,,https://www.trendyol.com//apple/macbook-air-m1-cip-16gb-256gb-ssd-macos-13-tasinabilir-bilgisayar-uzay-grisi-z1240009k-p-755954200?boutiqueId=61&merchantId=819124,38.000 TL
,,,,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Intel UHD Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,ACER Distribütör Garantili,,,HDD Yok,,Q Türkçe,,Ev - Okul,,,,,Yok,,,,8 GB,DDR4,Siyah,128 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,N4020,Belirtilmemiş,Intel Celeron,2,Windows,,https://www.trendyol.com//acer/aspire-3-a315-34-08pypy-n4020-8gb-ram-128gb-ssd-uhd-graphics-15-6-win-11-home-p-645955533?boutiqueId=626264&merchantId=573518,8.999 TL
,16 GB,,Bluetooth,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 3050 Ti,GDDR6,4 GB,Harici,,120 Hz,,,2 Yıl,Lenovo Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmalı),,Oyun,,4.7,,,,IPS,,,16 GB,DDR4,Siyah,512 GB,,,,2.3,,,,,,,,,1920 x 1080,Full HD (FHD),,12650H,12. Nesil,Intel Core i7,10,Free Dos,,https://www.trendyol.com//lenovo/ideapad-gaming-3-15iah7-i7-12650h-16gb-512gb-ssd-4gb-rtx-3050-ti-15-6-fhd-freedos-82s9013wtx-p-739324002?boutiqueId=61&merchantId=107092,"31.649,30 TL"
,,,USB - Bluetooth - HDMI,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Intel XE Graphics,Dahili,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Casper Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmasız),,Ofis - İş,,,,,,,,,8 GB,DDR4,Gri,500 GB,Gen 4,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,1155G7,11. Nesil,Intel Core i5,4,Windows,,https://www.trendyol.com//casper/nirvana-x600-1155-8v00t-g-f-intel-core-i5-1155g7-8-gb-ram-500gb-nvme-ssd-gen4-windows-11-p-761564134?boutiqueId=61&merchantId=129813,15.999 TL
,,,HDMI - USB,,,2 - 4 kg,Yok,"16,1 inç",,,,,Nvidia GeForce RTX 4060,GDDR6,8 GB,Dahili,,144 Hz,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe + Numerik (Aydınlatmalı),,Oyun,,,,,,IPS,,,16 GB,DDR5,Siyah,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,7840HS,7. Nesil,AMD Ryzen 7,8,Free Dos,,https://www.trendyol.com//hp/victus-16-s0014nt-ryzen-7-7840hs-16gb-rtx-4060-8gb-512gb-ssd-16-1-inc-fhd-144hz-freedos-7z4m5ea-p-741784400?boutiqueId=61&merchantId=467452,36.999 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"17,3 inç",,,,,Nvidia GeForce RTX 4050,GDDR6,6 GB,Harici,,360 Hz,,,2 Yıl,Gigabyte Distribütör Garantili,,,HDD Yok,,Q Türkçe (RGB Aydınlatmalı),,Oyun,,4.5,,,,IPS,,,16 GB,DDR4,Siyah,512 GB,,,,3.3,,,,,,,,,1920 x 1080,Full HD (FHD),,12500H,12. Nesil,Intel Core i5,12,Free Dos,,https://www.trendyol.com//gigabyte/aorus-7-9mf-i5-12500h-16gb-512gb-rtx4050-6gb-17-3-360hz-freedos-gaming-notebook-p-736544747?boutiqueId=61&merchantId=106198,39.999 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"16,1 inç",,,,,Nvidia GeForce RTX 4060,GDDR6,8 GB,Harici,,144 Hz,,,2 Yıl,HP Distribütör Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmalı),,Oyun,,,,,,IPS,,,16 GB,DDR5,Mavi,1 TB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,7840HS,7. Nesil,AMD Ryzen 7,8,Free Dos,,https://www.trendyol.com//hp/victus-16-s0015nt-7z586ea01-ryzen7-7840hs-16gb-1tbssd-rtx4060-16-1-fullhd-freedos-tasinabilir-bi-p-782210319?boutiqueId=61&merchantId=106664,"38.777,31 TL"
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Intel XE Graphics,Dahili,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmasız),,Ofis - İş,,,,,,,,,8 GB,DDR4,Gri,256 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,1135G7,11. Nesil,Intel Core i5,8,Free Dos,,https://www.trendyol.com//hp/250-g8-853u7es-ci5-1135g7-8gb-256-ssd-15-6-fdos-dizustu-bilgisayar-p-764200497?boutiqueId=61&merchantId=198438,10.999 TL
,,,USB,,,2 - 4 kg,Yok,"16,1 inç",,,,,Nvidia GeForce RTX 4070,GDDR6,8 GB,Harici,,144 Hz,,,2 Yıl,HP Distribütör Garantili,,,500 GB,,Q Türkçe,,Oyun,,,,,,Full HD,,,16 GB,DDR5,Gümüş,1 TB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,7840HS,7. Nesil,AMD Ryzen 7,8,Windows,,https://www.trendyol.com//hp/victus-16-s0003nt-7-nesil-ryzen-7-7840hs-rtx4070-8gb-16gb-512gb-16-1inc-w11-p-779237022?boutiqueId=61&merchantId=624588,45.009 TL
,,,USB,,,2 - 4 kg,Yok,"17,3 inç",,,,,Nvidia GeForce RTX 4070,GDDR6X,8 GB,Harici,,240 Hz,,,2 Yıl,MSI Garantili,,,HDD Yok,,Q İngilizce,,Oyun,,,,,,IPS,,,64 GB,DDR5,Siyah,4 TB,,,,,,,,,,,,,2560 x 1600,QHD,,13900HX,13. Nesil,Intel Core i9,24,Windows,,https://www.trendyol.com//msi/raider-ge78hx-13vg-020us-i9-13950hx-64gb-ram-4tb-nvme-rtx-4070-8gb-gddr6-17-3-rgb-ingilizce-q-p-750265649?boutiqueId=61&merchantId=883903,94.999 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4060,GDDR6,8 GB,Harici,,144 Hz,,,2 Yıl,Casper Türkiye Garantili,,,HDD Yok,,Q Türkçe (RGB Aydınlatmalı),,Oyun,,,,,,Full HD,,,16 GB,DDR4,Metalik,1 TB,Gen 4,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,13420H,13. Nesil,Intel Core i5,8,Free Dos,,https://www.trendyol.com//casper/excalibur-g870-1342-bfb0x-b-intel-core-i5-13420h-16gb-ram-1tb-nvme-ssd-gen4-8gb-rtx4060-freedos-p-778322726?boutiqueId=61&merchantId=114258,34.499 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4060,GDDR6,8 GB,Harici,,165 Hz,,,2 Yıl,Dell Türkiye Garantili,,,HDD Yok,,Q Türkçe + Numerik (Aydınlatmalı),,Oyun,,4.9,,,,IPS,,,64 GB,DDR5,Siyah,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,13650HX,13. Nesil,Intel Core i7,14,Windows,,https://www.trendyol.com//dell/gaming-g16-7630-i7-13650hx-64gb-512gb-ssd-rtx4060-8gb-15-6-165-hz-fhd-w11home-g167630240108wh-p-737477573?boutiqueId=61&merchantId=668896,"65.133,09 TL"
,,,Bluetooth,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Intel XE Graphics,DDR4,8 GB,Dahili,,90 Hz,,,2 Yıl,Asus Türkiye Garantili,,,512 GB,,Q Türkçe (Aydınlatmasız),,Ev - Okul,,,,,,,,,8 GB,DDR4,Siyah,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,1335U,10. Nesil,Intel Core i5,10,Windows,,https://www.trendyol.com//asus/x1504va-nj123w-intel-i5-1335u-8gb-512gb-ssd-intel-iris-xe-graphics-15-6-fhd-w11-mavi-notebook-p-753673511?boutiqueId=61&merchantId=668663,16.999 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"16,1 inç",,,,,Nvidia GeForce RTX 3050,GDDR6,6 GB,Harici,,144 Hz,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe (RGB Aydınlatmalı),,Oyun,,+5,,,,IPS,,,32 GB,DDR5,Mavi,2 TB,Gen 4,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,7840HS,7. Nesil,AMD Ryzen 7,8,Windows,4-6 Saat,https://www.trendyol.com//hp/victus-16-s0060nt-ryzen-7-7840hs-32gb-2tb-ssd-rtx3050-6gb-144hz-16-1-fhd-w11pro-8d7v8ea-p-754017998?boutiqueId=61&merchantId=214484,"34.649,01 TL"
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4060,GDDR6,8 GB,Harici,,144 Hz,,,2 Yıl,Lenovo Distribütör Garantili,,,HDD Yok,,Q Türkçe + Numerik (Aydınlatmalı),,Oyun,,,,,,IPS,,,16 GB,DDR5,Gri,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,7840HS,7. Nesil,AMD Ryzen 7,8,Free Dos,,https://www.trendyol.com//lenovo/loq-82xt004ctx-ryzen7-7840hs-16gb-512ssd-rtx4060-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-769160173?boutiqueId=61&merchantId=133734,38.999 TL
,,,,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 3070,GDDR6,8 GB,Harici,,Belirtilmemiş,,,2 Yıl,MSI Distribütör Garantili,,,HDD Yok,1 TB,Q Türkçe,,Oyun,,4.7,,,Yok,,,,32 GB,DDR4,Siyah,1 TB,,,,3.5,,,,,,,,,2560 x 1440,Full HD (FHD),,12700H,12. Nesil,Intel Core i7,14,Windows,,https://www.trendyol.com//msi/crosshair-15-r6e-b12ugz-414tr-i7-12700h-32gb-ddr4-rtx3070-gddr6-8gb-1tbssd-15-6-qhd-165hz-w11-p-274367515?boutiqueId=61&merchantId=655835,129.999 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4070,GDDR6,8 GB,Harici,,144 Hz,,,2 Yıl,MSI Türkiye Garantili,,,HDD Yok,,Q Türkçe + Numerik (RGB Aydınlatmalı),,Oyun,,4.7,,,,TN,,,16 GB,DDR5,Siyah,1 TB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,12650H,12. Nesil,Intel Core i7,10,Windows,,https://www.trendyol.com//msi/katana-15-b12vgk-087xtr-intel-core-i7-12650h-16gb-1tb-ssd-rtx4070-windows-10home-15-6-fhd-144hz-p-764460584?boutiqueId=61&merchantId=127233,54.790 TL
,,,Bluetooth,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4050,GDDR6,6 GB,Harici,,144 Hz,,,2 Yıl,Casper Türkiye Garantili,,,HDD Yok,,Q Türkçe + Numerik (RGB Aydınlatmalı),,Oyun,,4.7,,,,IPS,,,32 GB,DDR4,Gri,1 TB,Gen 4,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,12650H,12. Nesil,Intel Core i7,10,Windows,,https://www.trendyol.com//casper/excalibur-g870-1265-dfa0r-b-intel-core-i7-12650h-32gb-ram-1tb-nvme-ssd-6gb-rtx4050-windows-11-pro-p-674286147?boutiqueId=61&merchantId=114258,39.999 TL
,32 GB,,HDMI,,,2 - 4 kg,Yok,16 inç,,,,,Nvidia GeForce RTX 4080,GDDR6X,12 GB,Harici,,165 Hz,,,2 Yıl,Asus Türkiye Garantili,,,HDD Yok,Yok,Q Türkçe,,Oyun,,4.9,,,Yok,IPS,,,16 GB,DDR5,Gri,1 TB,,,,2.6,,,,,,,,,1920 x 1200,FHD+,,13650HX,13. Nesil,Intel Core i7,14,Free Dos,4-6 Saat,https://www.trendyol.com//asus/rog-strix-g16-g614jz-n3039-intel-i7-13650hx-16gb-ddr5-1tb-ssd-rtx4080-16-wuxga-165hz-dos-p-678471978?boutiqueId=61&merchantId=105919,70.299 TL
,128 GB,,USB - Bluetooth - HDMI,Micro USB - Mini HDMI,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 3050 Ti,GDDR6,4 GB,Harici,,144 Hz,,,2 Yıl,ACER Türkiye Garantili,,,HDD Yok,,Q Türkçe + Numerik (Aydınlatmalı),,Oyun,,4.5,,,,IPS,,,16 GB,DDR4,Siyah,2 TB,Gen 4,,,3.3,,,,,,,,,1920 x 1080,Full HD (FHD),,12500H,12. Nesil,Intel Core i5,12,Free Dos,4-6 Saat,https://www.trendyol.com//acer/nitro-5-i5-12500h-16gb-ram-2tb-ssd-rtx-3050ti-freedos-p-780240259?boutiqueId=61&merchantId=763276,30.000 TL
,,,HDMI - USB,,,2 - 4 kg,Yok,"16,1 inç",,,,,Nvidia GeForce RTX 4050,GDDR6,6 GB,Harici,,165 Hz,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmalı),,Oyun,,,,,,IPS,,,16 GB,DDR5,Siyah,1 TB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,13700HX,13. Nesil,Intel Core i7,16,Free Dos,,https://www.trendyol.com//hp/omen-16-wf0031nt-i7-13700hx-16gb-ram-1tb-ssd-6gb-rtx-4050-16-1-inc-fhd-freedos-siyah-7q7y1ea-p-749872977?boutiqueId=61&merchantId=118442,42.999 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4050,GDDR6,6 GB,Harici,,144 Hz,,,2 Yıl,Casper Türkiye Garantili,,,HDD Yok,,Q Türkçe (RGB Aydınlatmalı),,Oyun,,,,,,IPS,,,16 GB,DDR4,Gri,1 TB,Gen 4,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,12650H,12. Nesil,Intel Core i7,10,Free Dos,,https://www.trendyol.com//casper/excalibur-g870-1265-bqa0x-b-intel-core-i7-12650h-16gb-rtx4050-fdos-p-776826645?boutiqueId=61&merchantId=114258,33.999 TL
,,,Bluetooth,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 3050,GDDR6,4 GB,Harici,,144 Hz,,,2 Yıl,Casper Türkiye Garantili,,,HDD Yok,,RGB Türkçe,,Oyun,,4.4,,,Yok,IPS,,,32 GB,DDR4,Siyah,500 GB,,,,2,,,,,,,,,1920 x 1080,Full HD (FHD),,12450H,12. Nesil,Intel Core i5,8,Free Dos,,https://www.trendyol.com//casper/excalibur-g770-1245-dvj0x-b-intel-core-i5-12450h-32gb-ram-500gb-nvme-ssd-gen4-4gb-rtx3050-freedos-p-445720602?boutiqueId=61&merchantId=114258,26.999 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 3050 Ti,GDDR6,4 GB,Harici,,120 Hz,,,2 Yıl,Lenovo Türkiye Garantili,,,HDD Yok,,Q Türkçe (RGB Aydınlatmalı),,Oyun,,,,,,IPS,,,8 GB,DDR4,Gri,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,12650H,12. Nesil,Intel Core i7,24,Free Dos,,https://www.trendyol.com//lenovo/ideapad-gaming-3-15iah7-82s9013utx-i7-12650h-8gb-512gb-ssd-rtx-3050-ti-15-6-freedos-p-777718238?boutiqueId=61&merchantId=106198,30.599 TL
,,,HDMI,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Nvidia GeForce MX450,GDDR5,2 GB,Harici,,60 Hz,,,2 Yıl,ACER Türkiye Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmalı),,Ofis - İş,,,,,,,,,16 GB,DDR4,Gümüş,512 GB,,,,2.4,,,,,,,,,1920 x 1080,Full HD (FHD),,1135G7,11. Nesil,Intel Core i5,4,Free Dos,,https://www.trendyol.com//acer/aspire5-intel-core-i5-1135g7-16gb-512gb-ssd-geforce-mx450-dos-15-6-silver-laptop-acer-tr-garantili-p-741177834?boutiqueId=61&merchantId=683113,25.000 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4060,GDDR6,8 GB,Harici,,165 Hz,,,2 Yıl,Dell Türkiye Garantili,,,HDD Yok,,Q Türkçe + Numerik (Aydınlatmalı),,Oyun,,4.9,,,,IPS,,,32 GB,DDR5,Siyah,1 TB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,13650HX,13. Nesil,Intel Core i7,14,Windows,,https://www.trendyol.com//dell/gaming-g16-7630-i7-13650hx-32gb-1tb-ssd-rtx4060-8gb-15-6-165-hz-fhd-w11home-g167630240108wh-p-737489771?boutiqueId=61&merchantId=668896,"61.256,25 TL"
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4060,GDDR6,8 GB,Harici,,165 Hz,,,2 Yıl,Dell Türkiye Garantili,,,HDD Yok,,Q Türkçe + Numerik (Aydınlatmalı),,Oyun,,4.9,,,,IPS,,,32 GB,DDR5,Siyah,2 TB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,13650HX,13. Nesil,Intel Core i7,14,Windows,,https://www.trendyol.com//dell/gaming-g16-7630-i7-13650hx-32gb-2tb-ssd-rtx4060-8gb-15-6-165-hz-fhd-w11home-g167630240108wh-p-737482345?boutiqueId=61&merchantId=668896,"63.428,31 TL"
,8 GB,,,,,2 kg ve Altı,Yok,"15,6 inç",,,,,AMD Radeon Graphics,DDR4,Paylaşımlı,Dahili,,120 Hz,,,,HP Distribütör Garantili,,,256 GB,Yok,Q Türkçe,,Tasarım,,,,,Yok,,,,8 GB,DDR4,Siyah,256 GB,,,,2.1,,,,,,,,,1920 x 1080,Full HD (FHD),,3500U,3. Nesil,AMD Ryzen 5,4,Free Dos,,https://www.trendyol.com//hp/255-g8-3c2w5es-ryzen5-3500u-8gb-256ssd-15-6-freedos-fullhd-tasinabilir-bilgisayar-p-104353645?boutiqueId=61&merchantId=108129,12.785 TL
,16 GB,,HDMI,,,2 kg ve Altı,Yok,"15,6 inç",,,,,AMD Radeon Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Lenovo Türkiye Garantili,,,HDD Yok,Yok,Q Türkçe,,Ofis - İş,,4.3,,,Yok,TN,,,8 GB,DDR4,Siyah,512 GB,,,,1.8,,,,,,,,,1920 x 1080,Full HD (FHD),,5700U,5. Nesil,AMD Ryzen 7,8,Free Dos,4-6 Saat,https://www.trendyol.com//lenovo/v15-g2-alc-amd-ryzen-7-5700u-8-gb-512-gb-ssd-freedos-15-6-fhd-82kd0044tx-p-363041434?boutiqueId=61&merchantId=107092,12.449 TL
,,,Bluetooth,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 3050,GDDR6,4 GB,Harici,,144 Hz,,,2 Yıl,Casper Türkiye Garantili,,,HDD Yok,,RGB Türkçe,,Oyun,,4.4,,,Yok,IPS,,,16 GB,DDR4,Siyah,2 TB,,,,2,,,,,,,,,1920 x 1080,Full HD (FHD),,12450H,12. Nesil,Intel Core i5,8,Free Dos,,https://www.trendyol.com//casper/excalibur-g770-1245-bxj0x-b-intel-core-i5-12450h-16gb-ram-2tb-nvme-ssd-gen4-4gb-rtx3050-freedos-p-445717805?boutiqueId=61&merchantId=114258,28.099 TL
,,,USB - Bluetooth - HDMI,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Intel UHD Graphics,Dahili,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,ACER Distribütör Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,,,,,,,,4 GB,DDR5,Gümüş,256 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,N305,12. Nesil,Intel Core i3,8,Windows,,https://www.trendyol.com//acer/aspire-3-a315-510p-32p0-nx-kdhey-002a1p-i3-n305-4gb-256ssd-15-6-fullhd-w11h-tasinabilir-bilgis-p-781818081?boutiqueId=61&merchantId=106664,9.149 TL
,,,USB - Bluetooth - HDMI,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 3050,GDDR6,4 GB,Dahili,,144 Hz,,,2 Yıl,ACER Distribütör Garantili,,,HDD Yok,,Q Türkçe (RGB Aydınlatmalı),,Oyun,,,,,,LED,,,16 GB,DDR4,Siyah,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,11600H,11. Nesil,Intel Core i7,4,Linux,,https://www.trendyol.com//acer/an515-57-nh-qeley-00a-i7-11600h-16gb-512gb-ssd-rtx3050-4gb-15-6-linux-tasinabilir-bilgisayar-p-788108929?boutiqueId=61&merchantId=106198,27.099 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 4050,DDR4,6 GB,Harici,,144 Hz,,,2 Yıl,Asus Distribütör Garantili,,,500 GB,,Q Türkçe (Aydınlatmalı),,Oyun,,,,,,IPS,,,8 GB,DDR4,Gri,512 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,12700H,12. Nesil,Intel Core i7,14,Windows,,https://www.trendyol.com//asus/tuf-fx507zu4-lp050w-core-i7-12700h-islemci-8gb-ram-512gbssd-rtx4050ekran-karti-15-6-win11-laptop-g-p-759342998?boutiqueId=61&merchantId=609867,38.999 TL
,,,,,,2 - 4 kg,Yok,"15,6 inç",,,,,Nvidia GeForce RTX 2050,GDDR6,4 GB,Harici,,144 Hz,,,2 Yıl,Asus Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Oyun,,4.5,,,,,,,8 GB,DDR4,Gri,512 GB,,,,2.7,,,,,,,,,1920 x 1080,Full HD (FHD),,11400H,11. Nesil,Intel Core i5,6,Windows,,https://www.trendyol.com//asus/tuf-gaming-f15-i5-11400h-8gb-ram-512gb-ssd-4gb-rtx2050-15-6-fhd-144hz-w11pro-fx506hf-hn028-p-664312950?boutiqueId=61&merchantId=481559,"26.299,85 TL"
,,,HDMI - USB,,,2 kg ve Altı,Yok,"15,6 inç",,,,,AMD Radeon Graphics,Belirtilmemiş,Paylaşımlı,Dahili,,Belirtilmemiş,,,2 Yıl,Lenovo Türkiye Garantili,,,HDD Yok,,Q Türkçe,,Ofis - İş,,,,,,,,,8 GB,DDR4,Gri,256 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,5700U,7. Nesil,AMD Ryzen 7,8,Free Dos,,https://www.trendyol.com//lenovo/ideapad-1-15alc7-82r400f1tr-r7-5700u-8gb-256gb-ssd-15-6-freedos-tasinabilir-bilgisayar-p-782550662?boutiqueId=61&merchantId=106198,10.899 TL
,12 GB,,HDMI,,,2 kg ve Altı,Yok,"15,6 inç",,,,,Dahili Ekran Kartı,Dahili,Paylaşımlı,Dahili,,60 Hz,,,2 Yıl,Asus Distribütör Garantili,,,HDD Yok,,Q Türkçe (Aydınlatmalı),,Ev - Okul,,2.8,,,Yok,TN,,,4 GB,DDR4,Siyah,128 GB,,,,1.1,,,,,,,,,1920 x 1080,Full HD (FHD),,N4020,1. Nesil,Intel Celeron,2,Windows,3 Saat ve Altı,https://www.trendyol.com//asus/x515ma-ej679w-celeron-n4020-4gb-128gb-ssd-15-6-fhd-windows-11-p-782522163?boutiqueId=61&merchantId=105378,7.749 TL
,,Bluetooth,,,2 kg ve AltÄ±,,Yok,"15,6 inÃ§",AMD Radeon Graphics,DDR4,2 GB,Harici,,,,,BelirtilmemiÅŸ,,,2 YÄ±l,,Lenovo TÃ¼rkiye Garantili,,,HDD Yok,,Q TÃ¼rkÃ§e,Ofis - Ä°ÅŸ,,4.0,,,Yok,,TN,8 GB,DDR4,,,Gri,256 GB,,,2.1,,1920 x 1080,Full HD (FHD),5500U,BelirtilmemiÅŸ,AMD Ryzen 5,BelirtilmemiÅŸ,Windows,,,,,,,,,,,https://www.trendyol.com//lenovo/ideapad-3-15alc6-amd-ryzen-5-5500u-8gb-256gb-ssd-notebook-82ku0117tx-p-329286043?boutiqueId=61&merchantId=559937,12.999 TL
,,,USB - Bluetooth - HDMI,,,2 - 4 kg,Yok,"16,1 inç",,,,,Nvidia GeForce RTX 3050,GDDR6,6 GB,Harici,,144 Hz,,,2 Yıl,HP Türkiye Garantili,,,HDD Yok,,Q Türkçe (RGB Aydınlatmalı),,Oyun,,+5,,,,IPS,,,64 GB,DDR5,Mavi,1 TB,Gen 4,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,7840HS,7. Nesil,AMD Ryzen 7,8,Windows,4-6 Saat,https://www.trendyol.com//hp/victus-16-s0060nt-ryzen-7-7840hs-64gb-1tb-ssd-rtx3050-6gb-144hz-16-1-fhd-w11pro-8d7v8ea-p-754018726?boutiqueId=61&merchantId=214484,"35.639,01 TL"
,,,Bluetooth - HDMI,,,2 - 4 kg,Yok,"15,6 inç",,,,,Intel UHD Graphics,Dahili,2 GB,Dahili,,60 Hz,,,2 Yıl,Asus Türkiye Garantili,,,128 GB,,Q Türkçe (Aydınlatmasız),,Ev - Okul,,,,,,,,,4 GB,DDR4,Gümüş,128 GB,,,,,,,,,,,,,1920 x 1080,Full HD (FHD),,1115G4,11. Nesil,Intel Core i3,2,Free Dos,,https://www.trendyol.com//asus/intel-core-i3-1115g4-4gb-128gb-ssd-15-6-inc-full-hd-freedos-laptop-p-732405997?boutiqueId=61&merchantId=114271,9.139 TL
